x,y,z,mhh,mvv,mhv
1.19048,10,11.7073,-1276.3,-620.529,196.814
1.66667,10,11.7073,889.804,204.504,162.701
2.14286,10,11.7073,-1011.44,80.5938,130.63
2.61905,10,11.7073,2182.49,-162.43,-70.7519
3.09524,10,11.7073,840.584,1240,-382.693
3.57143,10,11.7073,-1636.93,-1268.06,584.84
4.04762,10,11.7073,466.207,69.6464,-1009.21
4.52381,10,11.7073,431.101,966.13,1141.07
5,10,11.7073,1163.21,-896.454,-1.30046e-09
5.47619,10,11.7073,431.101,966.13,-1141.07
5.95238,10,11.7073,466.207,69.6464,1009.21
6.42857,10,11.7073,-1636.93,-1268.06,-584.84
6.90476,10,11.7073,840.584,1240,382.693
7.38095,10,11.7073,2182.49,-162.43,70.7519
7.85714,10,11.7073,-1011.44,80.5938,-130.63
8.33333,10,11.7073,889.804,204.504,-162.701
8.80952,10,11.7073,-1276.3,-620.529,-196.814
9.28571,10,11.7073,-377.475,758.524,1141.62
9.7619,10,11.7073,1425.38,-317.144,-350.479
10,9.7619,11.7073,1425.38,-317.144,350.479
10,9.28571,11.7073,-377.475,758.524,-1141.62
10,8.80952,11.7073,-1276.3,-620.529,196.814
10,8.33333,11.7073,889.804,204.504,162.701
10,7.85714,11.7073,-1011.44,80.5938,130.63
10,7.38095,11.7073,2182.49,-162.43,-70.7519
10,6.90476,11.7073,840.584,1240,-382.693
10,6.42857,11.7073,-1636.93,-1268.06,584.84
10,5.95238,11.7073,466.207,69.6464,-1009.21
10,5.47619,11.7073,431.101,966.13,1141.07
10,5,11.7073,1163.21,-896.454,-2.14061e-09
10,4.52381,11.7073,431.101,966.13,-1141.07
10,4.04762,11.7073,466.207,69.6464,1009.21
10,3.57143,11.7073,-1636.93,-1268.06,-584.84
10,3.09524,11.7073,840.584,1240,382.693
10,2.61905,11.7073,2182.49,-162.43,70.7519
10,2.14286,11.7073,-1011.44,80.5938,-130.63
10,1.66667,11.7073,889.804,204.504,-162.701
10,1.19048,11.7073,-1276.3,-620.529,-196.814
10,0.714286,11.7073,-377.475,758.524,1141.62
10,0.238095,11.7073,1425.38,-317.144,-350.479
9.7619,0,11.7073,1425.38,-317.144,350.479
9.28571,0,11.7073,-377.475,758.524,-1141.62
8.80952,0,11.7073,-1276.3,-620.529,196.814
8.33333,0,11.7073,889.804,204.504,162.701
7.85714,0,11.7073,-1011.44,80.5938,130.63
7.38095,0,11.7073,2182.49,-162.43,-70.7519
6.90476,0,11.7073,840.584,1240,-382.693
6.42857,0,11.7073,-1636.93,-1268.06,584.84
5.95238,0,11.7073,466.207,69.6464,-1009.21
5.47619,0,11.7073,431.101,966.13,1141.07
5,0,11.7073,1163.21,-896.454,-2.52612e-09
4.52381,0,11.7073,431.101,966.13,-1141.07
4.04762,0,11.7073,466.207,69.6464,1009.21
3.57143,0,11.7073,-1636.93,-1268.06,-584.84
3.09524,0,11.7073,840.584,1240,382.693
2.61905,0,11.7073,2182.49,-162.43,70.7519
2.14286,0,11.7073,-1011.44,80.5938,-130.63
1.66667,0,11.7073,889.804,204.504,-162.701
1.19048,0,11.7073,-1276.3,-620.529,-196.814
0.714286,0,11.7073,-377.475,758.524,1141.62
0.238095,0,11.7073,1425.38,-317.144,-350.479
0,0.238095,12.1951,-662.421,-1474.22,1287.64
0,0.714286,12.1951,1594,-131.088,-1518.63
0,1.19048,12.1951,4004.08,6273.5,1749.82
0,1.66667,12.1951,177.54,-8291.17,-1048.36
0,2.14286,12.1951,3560.77,10006.5,-419.444
0,2.61905,12.1951,-1745.64,-8270.62,1661.82
0,3.09524,12.1951,2165.22,4569.1,-2028.65
0,3.57143,12.1951,3026.49,1161.19,1715.52
0,4.04762,12.1951,1429.19,-4429.08,-771.192
0,4.52381,12.1951,3037.28,8559.16,-43.819
0,5,12.1951,-2010.1,-9714.01,9.2291e-10
0,5.47619,12.1951,3037.28,8559.16,43.819
0,5.95238,12.1951,1429.19,-4429.08,771.192
0,6.42857,12.1951,3026.49,1161.19,-1715.52
0,6.90476,12.1951,2165.22,4569.1,2028.65
0,7.38095,12.1951,-1745.64,-8270.62,-1661.82
0,7.85714,12.1951,3560.77,10006.5,419.444
0,8.33333,12.1951,177.54,-8291.17,1048.36
0,8.80952,12.1951,4004.08,6273.5,-1749.82
0,9.28571,12.1951,1594,-131.088,1518.63
0,9.7619,12.1951,-662.421,-1474.22,-1287.64
0.238095,10,12.1951,-662.421,-1474.22,1287.64
0.714286,10,12.1951,1594,-131.088,-1518.63
1.19048,10,12.1951,4004.08,6273.5,1749.82
1.66667,10,12.1951,177.54,-8291.17,-1048.36
2.14286,10,12.1951,3560.77,10006.5,-419.444
2.61905,10,12.1951,-1745.64,-8270.62,1661.82
3.09524,10,12.1951,2165.22,4569.1,-2028.65
3.57143,10,12.1951,3026.49,1161.19,1715.52
4.04762,10,12.1951,1429.19,-4429.08,-771.192
4.52381,10,12.1951,3037.28,8559.16,-43.819
5,10,12.1951,-2010.1,-9714.01,1.38016e-09
5.47619,10,12.1951,3037.28,8559.16,43.819
5.95238,10,12.1951,1429.19,-4429.08,771.192
6.42857,10,12.1951,3026.49,1161.19,-1715.52
6.90476,10,12.1951,2165.22,4569.1,2028.65
7.38095,10,12.1951,-1745.64,-8270.62,-1661.82
7.85714,10,12.1951,3560.77,10006.5,419.444
8.33333,10,12.1951,177.54,-8291.17,1048.36
8.80952,10,12.1951,4004.08,6273.5,-1749.82
9.28571,10,12.1951,1594,-131.088,1518.63
9.7619,10,12.1951,-662.421,-1474.22,-1287.64
10,9.7619,12.1951,-662.421,-1474.22,1287.64
10,9.28571,12.1951,1594,-131.088,-1518.63
10,8.80952,12.1951,4004.08,6273.5,1749.82
10,8.33333,12.1951,177.54,-8291.17,-1048.36
10,7.85714,12.1951,3560.77,10006.5,-419.444
10,7.38095,12.1951,-1745.64,-8270.62,1661.82
10,6.90476,12.1951,2165.22,4569.1,-2028.65
10,6.42857,12.1951,3026.49,1161.19,1715.52
10,5.95238,12.1951,1429.19,-4429.08,-771.192
10,5.47619,12.1951,3037.28,8559.16,-43.819
10,5,12.1951,-2010.1,-9714.01,1.69211e-09
10,4.52381,12.1951,3037.28,8559.16,43.819
10,4.04762,12.1951,1429.19,-4429.08,771.192
10,3.57143,12.1951,3026.49,1161.19,-1715.52
10,3.09524,12.1951,2165.22,4569.1,2028.65
10,2.61905,12.1951,-1745.64,-8270.62,-1661.82
10,2.14286,12.1951,3560.77,10006.5,419.444
10,1.66667,12.1951,177.54,-8291.17,1048.36
10,1.19048,12.1951,4004.08,6273.5,-1749.82
10,0.714286,12.1951,1594,-131.088,1518.63
10,0.238095,12.1951,-662.421,-1474.22,-1287.64
9.7619,0,12.1951,-662.421,-1474.22,1287.64
9.28571,0,12.1951,1594,-131.088,-1518.63
8.80952,0,12.1951,4004.08,6273.5,1749.82
8.33333,0,12.1951,177.54,-8291.17,-1048.36
7.85714,0,12.1951,3560.77,10006.5,-419.444
7.38095,0,12.1951,-1745.64,-8270.62,1661.82
6.90476,0,12.1951,2165.22,4569.1,-2028.65
6.42857,0,12.1951,3026.49,1161.19,1715.52
5.95238,0,12.1951,1429.19,-4429.08,-771.192
5.47619,0,12.1951,3037.28,8559.16,-43.819
5,0,12.1951,-2010.1,-9714.01,9.33824e-10
4.52381,0,12.1951,3037.28,8559.16,43.819
4.04762,0,12.1951,1429.19,-4429.08,771.192
3.57143,0,12.1951,3026.49,1161.19,-1715.52
3.09524,0,12.1951,2165.22,4569.1,2028.65
2.61905,0,12.1951,-1745.64,-8270.62,-1661.82
2.14286,0,12.1951,3560.77,10006.5,419.444
1.66667,0,12.1951,177.54,-8291.17,1048.36
1.19048,0,12.1951,4004.08,6273.5,-1749.82
0.714286,0,12.1951,1594,-131.088,1518.63
0.238095,0,12.1951,-662.421,-1474.22,-1287.64
0,0.238095,12.6829,-2595.2,-1640.86,-232.644
0,0.714286,12.6829,-2970.34,-2280.82,310.77
0,1.19048,12.6829,-1694.31,8177.57,-764.156
0,1.66667,12.6829,-7762.71,-14583.3,580.924
0,2.14286,12.6829,1935.94,14424.7,51.0524
0,2.61905,12.6829,-5076.21,-12219.3,-794.951
0,3.09524,12.6829,-1356.08,5581.05,923.91
0,3.57143,12.6829,-3514.84,265.867,-371.784
0,4.04762,12.6829,-6810.48,-9018.72,-309.161
0,4.52381,12.6829,487.736,12048,451.814
0,5,12.6829,-4746.1,-14200.1,-2.06455e-10
0,5.47619,12.6829,487.736,12048,-451.814
0,5.95238,12.6829,-6810.48,-9018.72,309.161
0,6.42857,12.6829,-3514.84,265.867,371.784
0,6.90476,12.6829,-1356.08,5581.05,-923.91
0,7.38095,12.6829,-5076.21,-12219.3,794.951
0,7.85714,12.6829,1935.94,14424.7,-51.0524
0,8.33333,12.6829,-7762.71,-14583.3,-580.924
0,8.80952,12.6829,-1694.31,8177.57,764.156
0,9.28571,12.6829,-2970.34,-2280.82,-310.77
0,9.7619,12.6829,-2595.2,-1640.86,232.644
0.238095,10,12.6829,-2595.2,-1640.86,-232.644
0.714286,10,12.6829,-2970.34,-2280.82,310.77
1.19048,10,12.6829,-1694.31,8177.57,-764.156
1.66667,10,12.6829,-7762.71,-14583.3,580.924
2.14286,10,12.6829,1935.94,14424.7,51.0524
2.61905,10,12.6829,-5076.21,-12219.3,-794.951
3.09524,10,12.6829,-1356.08,5581.05,923.91
3.57143,10,12.6829,-3514.84,265.867,-371.784
4.04762,10,12.6829,-6810.48,-9018.72,-309.161
4.52381,10,12.6829,487.736,12048,451.814
5,10,12.6829,-4746.1,-14200.1,-6.13909e-10
5.47619,10,12.6829,487.736,12048,-451.814
5.95238,10,12.6829,-6810.48,-9018.72,309.161
6.42857,10,12.6829,-3514.84,265.867,371.784
6.90476,10,12.6829,-1356.08,5581.05,-923.91
7.38095,10,12.6829,-5076.21,-12219.3,794.951
7.85714,10,12.6829,1935.94,14424.7,-51.0524
8.33333,10,12.6829,-7762.71,-14583.3,-580.924
8.80952,10,12.6829,-1694.31,8177.57,764.156
9.28571,10,12.6829,-2970.34,-2280.82,-310.77
9.7619,10,12.6829,-2595.2,-1640.86,232.644
10,9.7619,12.6829,-2595.2,-1640.86,-232.644
10,9.28571,12.6829,-2970.34,-2280.82,310.77
10,8.80952,12.6829,-1694.31,8177.57,-764.156
10,8.33333,12.6829,-7762.71,-14583.3,580.924
10,7.85714,12.6829,1935.94,14424.7,51.0524
10,7.38095,12.6829,-5076.21,-12219.3,-794.951
10,6.90476,12.6829,-1356.08,5581.05,923.91
10,6.42857,12.6829,-3514.84,265.867,-371.784
10,5.95238,12.6829,-6810.48,-9018.72,-309.161
10,5.47619,12.6829,487.736,12048,451.814
10,5,12.6829,-4746.1,-14200.1,-8.59927e-10
10,4.52381,12.6829,487.736,12048,-451.814
10,4.04762,12.6829,-6810.48,-9018.72,309.161
10,3.57143,12.6829,-3514.84,265.867,371.784
10,3.09524,12.6829,-1356.08,5581.05,-923.91
10,2.61905,12.6829,-5076.21,-12219.3,794.951
10,2.14286,12.6829,1935.94,14424.7,-51.0524
10,1.66667,12.6829,-7762.71,-14583.3,-580.924
10,1.19048,12.6829,-1694.31,8177.57,764.156
10,0.714286,12.6829,-2970.34,-2280.82,-310.77
10,0.238095,12.6829,-2595.2,-1640.86,232.644
9.7619,0,12.6829,-2595.2,-1640.86,-232.644
9.28571,0,12.6829,-2970.34,-2280.82,310.77
8.80952,0,12.6829,-1694.31,8177.57,-764.156
8.33333,0,12.6829,-7762.71,-14583.3,580.924
7.85714,0,12.6829,1935.94,14424.7,51.0524
7.38095,0,12.6829,-5076.21,-12219.3,-794.951
6.90476,0,12.6829,-1356.08,5581.05,923.91
6.42857,0,12.6829,-3514.84,265.867,-371.784
5.95238,0,12.6829,-6810.48,-9018.72,-309.161
5.47619,0,12.6829,487.736,12048,451.814
5,0,12.6829,-4746.1,-14200.1,1.35969e-10
4.52381,0,12.6829,487.736,12048,-451.814
4.04762,0,12.6829,-6810.48,-9018.72,309.161
3.57143,0,12.6829,-3514.84,265.867,371.784
3.09524,0,12.6829,-1356.08,5581.05,-923.91
2.61905,0,12.6829,-5076.21,-12219.3,794.951
2.14286,0,12.6829,1935.94,14424.7,-51.0524
1.66667,0,12.6829,-7762.71,-14583.3,-580.924
1.19048,0,12.6829,-1694.31,8177.57,764.156
0.714286,0,12.6829,-2970.34,-2280.82,-310.77
0.238095,0,12.6829,-2595.2,-1640.86,232.644
0,0.238095,13.1707,1184.92,-593.342,-1058.23
0,0.714286,13.1707,2157.99,-601.074,1447.71
0,1.19048,13.1707,5687.88,6061.68,-810.35
0,1.66667,13.1707,3766.08,-5878.32,261.314
0,2.14286,13.1707,3614.54,7882.74,319.956
0,2.61905,13.1707,1991.1,-5964.72,-454.843
0,3.09524,13.1707,4822.99,4786.02,710.377
0,3.57143,13.1707,3897.65,603.063,-1379.35
0,4.04762,13.1707,5022.14,-2687.46,1560.95
0,4.52381,13.1707,5377.14,8284.99,-881.148
0,5,13.1707,-244.761,-8827.15,-9.01309e-10
0,5.47619,13.1707,5377.14,8284.99,881.148
0,5.95238,13.1707,5022.14,-2687.46,-1560.95
0,6.42857,13.1707,3897.65,603.063,1379.35
0,6.90476,13.1707,4822.99,4786.02,-710.377
0,7.38095,13.1707,1991.1,-5964.72,454.843
0,7.85714,13.1707,3614.54,7882.74,-319.956
0,8.33333,13.1707,3766.08,-5878.32,-261.314
0,8.80952,13.1707,5687.88,6061.68,810.35
0,9.28571,13.1707,2157.99,-601.074,-1447.71
0,9.7619,13.1707,1184.92,-593.342,1058.23
0.238095,10,13.1707,1184.92,-593.342,-1058.23
0.714286,10,13.1707,2157.99,-601.074,1447.71
1.19048,10,13.1707,5687.88,6061.68,-810.35
1.66667,10,13.1707,3766.08,-5878.32,261.314
2.14286,10,13.1707,3614.54,7882.74,319.956
2.61905,10,13.1707,1991.1,-5964.72,-454.843
3.09524,10,13.1707,4822.99,4786.02,710.377
3.57143,10,13.1707,3897.65,603.063,-1379.35
4.04762,10,13.1707,5022.14,-2687.46,1560.95
4.52381,10,13.1707,5377.14,8284.99,-881.148
5,10,13.1707,-244.761,-8827.15,-4.14047e-10
5.47619,10,13.1707,5377.14,8284.99,881.148
5.95238,10,13.1707,5022.14,-2687.46,-1560.95
6.42857,10,13.1707,3897.65,603.063,1379.35
6.90476,10,13.1707,4822.99,4786.02,-710.377
7.38095,10,13.1707,1991.1,-5964.72,454.843
7.85714,10,13.1707,3614.54,7882.74,-319.956
8.33333,10,13.1707,3766.08,-5878.32,-261.314
8.80952,10,13.1707,5687.88,6061.68,810.35
9.28571,10,13.1707,2157.99,-601.074,-1447.71
9.7619,10,13.1707,1184.92,-593.342,1058.23
10,9.7619,13.1707,1184.92,-593.342,-1058.23
10,9.28571,13.1707,2157.99,-601.074,1447.71
10,8.80952,13.1707,5687.88,6061.68,-810.35
10,8.33333,13.1707,3766.08,-5878.32,261.314
10,7.85714,13.1707,3614.54,7882.74,319.956
10,7.38095,13.1707,1991.1,-5964.72,-454.843
10,6.90476,13.1707,4822.99,4786.02,710.377
10,6.42857,13.1707,3897.65,603.063,-1379.35
10,5.95238,13.1707,5022.14,-2687.46,1560.95
10,5.47619,13.1707,5377.14,8284.99,-881.148
10,5,13.1707,-244.761,-8827.15,-5.72982e-10
10,4.52381,13.1707,5377.14,8284.99,881.148
10,4.04762,13.1707,5022.14,-2687.46,-1560.95
10,3.57143,13.1707,3897.65,603.063,1379.35
10,3.09524,13.1707,4822.99,4786.02,-710.377
10,2.61905,13.1707,1991.1,-5964.72,454.843
10,2.14286,13.1707,3614.54,7882.74,-319.956
10,1.66667,13.1707,3766.08,-5878.32,-261.314
10,1.19048,13.1707,5687.88,6061.68,810.35
10,0.714286,13.1707,2157.99,-601.074,-1447.71
10,0.238095,13.1707,1184.92,-593.342,1058.23
9.7619,0,13.1707,1184.92,-593.342,-1058.23
9.28571,0,13.1707,2157.99,-601.074,1447.71
8.80952,0,13.1707,5687.88,6061.68,-810.35
8.33333,0,13.1707,3766.08,-5878.32,261.314
7.85714,0,13.1707,3614.54,7882.74,319.956
7.38095,0,13.1707,1991.1,-5964.72,-454.843
6.90476,0,13.1707,4822.99,4786.02,710.377
6.42857,0,13.1707,3897.65,603.063,-1379.35
5.95238,0,13.1707,5022.14,-2687.46,1560.95
5.47619,0,13.1707,5377.14,8284.99,-881.148
5,0,13.1707,-244.761,-8827.15,-1.3672e-09
4.52381,0,13.1707,5377.14,8284.99,881.148
4.04762,0,13.1707,5022.14,-2687.46,-1560.95
3.57143,0,13.1707,3897.65,603.063,1379.35
3.09524,0,13.1707,4822.99,4786.02,-710.377
2.61905,0,13.1707,1991.1,-5964.72,454.843
2.14286,0,13.1707,3614.54,7882.74,-319.956
1.66667,0,13.1707,3766.08,-5878.32,-261.314
1.19048,0,13.1707,5687.88,6061.68,810.35
0.714286,0,13.1707,2157.99,-601.074,-1447.71
0.238095,0,13.1707,1184.92,-593.342,1058.23
0,0.238095,13.6585,177.855,-572.96,258.959
0,0.714286,13.6585,-1701.43,125.941,-27.6936
0,1.19048,13.6585,-4525.72,338.733,148.081
0,1.66667,13.6585,-4787.87,-3887.45,-81.6778
0,2.14286,13.6585,-1971.82,3129.99,-259.541
0,2.61905,13.6585,-3728.55,-3383.3,-0.0473738
0,3.09524,13.6585,-4243.59,160.077,283.783
0,3.57143,13.6585,-3214.07,66.1667,89.6248
0,4.04762,13.6585,-5567.82,-3008.55,-134.318
0,4.52381,13.6585,-4233.45,1195.39,-230.718
0,5,13.6585,-1404.32,-2127.52,1.64692e-09
0,5.47619,13.6585,-4233.45,1195.39,230.718
0,5.95238,13.6585,-5567.82,-3008.55,134.318
0,6.42857,13.6585,-3214.07,66.1667,-89.6248
0,6.90476,13.6585,-4243.59,160.077,-283.783
0,7.38095,13.6585,-3728.55,-3383.3,0.0473738
0,7.85714,13.6585,-1971.82,3129.99,259.541
0,8.33333,13.6585,-4787.87,-3887.45,81.6778
0,8.80952,13.6585,-4525.72,338.733,-148.081
0,9.28571,13.6585,-1701.43,125.941,27.6936
0,9.7619,13.6585,177.855,-572.96,-258.959
0.238095,10,13.6585,177.855,-572.96,258.959
0.714286,10,13.6585,-1701.43,125.941,-27.6936
1.19048,10,13.6585,-4525.72,338.733,148.081
1.66667,10,13.6585,-4787.87,-3887.45,-81.6778
2.14286,10,13.6585,-1971.82,3129.99,-259.541
2.61905,10,13.6585,-3728.55,-3383.3,-0.0473738
3.09524,10,13.6585,-4243.59,160.077,283.783
3.57143,10,13.6585,-3214.07,66.1667,89.6248
4.04762,10,13.6585,-5567.82,-3008.55,-134.318
4.52381,10,13.6585,-4233.45,1195.39,-230.718
5,10,13.6585,-1404.32,-2127.52,1.23362e-09
5.47619,10,13.6585,-4233.45,1195.39,230.718
5.95238,10,13.6585,-5567.82,-3008.55,134.318
6.42857,10,13.6585,-3214.07,66.1667,-89.6248
6.90476,10,13.6585,-4243.59,160.077,-283.783
7.38095,10,13.6585,-3728.55,-3383.3,0.0473738
7.85714,10,13.6585,-1971.82,3129.99,259.541
8.33333,10,13.6585,-4787.87,-3887.45,81.6778
8.80952,10,13.6585,-4525.72,338.733,-148.081
9.28571,10,13.6585,-1701.43,125.941,27.6936
9.7619,10,13.6585,177.855,-572.96,-258.959
10,9.7619,13.6585,177.855,-572.96,258.959
10,9.28571,13.6585,-1701.43,125.941,-27.6936
10,8.80952,13.6585,-4525.72,338.733,148.081
10,8.33333,13.6585,-4787.87,-3887.45,-81.6778
10,7.85714,13.6585,-1971.82,3129.99,-259.541
10,7.38095,13.6585,-3728.55,-3383.3,-0.0473738
10,6.90476,13.6585,-4243.59,160.077,283.783
10,6.42857,13.6585,-3214.07,66.1667,89.6248
10,5.95238,13.6585,-5567.82,-3008.55,-134.318
10,5.47619,13.6585,-4233.45,1195.39,-230.718
10,5,13.6585,-1404.32,-2127.52,1.89414e-09
10,4.52381,13.6585,-4233.45,1195.39,230.718
10,4.04762,13.6585,-5567.82,-3008.55,134.318
10,3.57143,13.6585,-3214.07,66.1667,-89.6248
10,3.09524,13.6585,-4243.59,160.077,-283.783
10,2.61905,13.6585,-3728.55,-3383.3,0.0473738
10,2.14286,13.6585,-1971.82,3129.99,259.541
10,1.66667,13.6585,-4787.87,-3887.45,81.6778
10,1.19048,13.6585,-4525.72,338.733,-148.081
10,0.714286,13.6585,-1701.43,125.941,27.6936
10,0.238095,13.6585,177.855,-572.96,-258.959
9.7619,0,13.6585,177.855,-572.96,258.959
9.28571,0,13.6585,-1701.43,125.941,-27.6936
8.80952,0,13.6585,-4525.72,338.733,148.081
8.33333,0,13.6585,-4787.87,-3887.45,-81.6778
7.85714,0,13.6585,-1971.82,3129.99,-259.541
7.38095,0,13.6585,-3728.55,-3383.3,-0.0473738
6.90476,0,13.6585,-4243.59,160.077,283.783
6.42857,0,13.6585,-3214.07,66.1667,89.6248
5.95238,0,13.6585,-5567.82,-3008.55,-134.318
5.47619,0,13.6585,-4233.45,1195.39,-230.718
5,0,13.6585,-1404.32,-2127.52,2.32853e-09
4.52381,0,13.6585,-4233.45,1195.39,230.718
4.04762,0,13.6585,-5567.82,-3008.55,134.318
3.57143,0,13.6585,-3214.07,66.1667,-89.6248
3.09524,0,13.6585,-4243.59,160.077,-283.783
2.61905,0,13.6585,-3728.55,-3383.3,0.0473738
2.14286,0,13.6585,-1971.82,3129.99,259.541
1.66667,0,13.6585,-4787.87,-3887.45,81.6778
1.19048,0,13.6585,-4525.72,338.733,-148.081
0.714286,0,13.6585,-1701.43,125.941,27.6936
0.238095,0,13.6585,177.855,-572.96,-258.959
0,0.238095,14.1463,-1457.47,-1170.69,-470.022
0,0.714286,14.1463,1089.57,1068.51,260.812
0,1.19048,14.1463,3708.35,1015.04,-525.123
0,1.66667,14.1463,2527.7,-86.9731,306.577
0,2.14286,14.1463,2415.84,1338.18,501
0,2.61905,14.1463,2464.65,-718.668,-594.378
0,3.09524,14.1463,3829.43,2127.79,289.973
0,3.57143,14.1463,1949.7,-566.202,-413.084
0,4.04762,14.1463,3633.37,645.936,43.623
0,4.52381,14.1463,4158.34,2232.01,528.673
0,5,14.1463,382.796,-1965.52,-1.52659e-09
0,5.47619,14.1463,4158.34,2232.01,-528.673
0,5.95238,14.1463,3633.37,645.936,-43.623
0,6.42857,14.1463,1949.7,-566.202,413.084
0,6.90476,14.1463,3829.43,2127.79,-289.973
0,7.38095,14.1463,2464.65,-718.668,594.378
0,7.85714,14.1463,2415.84,1338.18,-501
0,8.33333,14.1463,2527.7,-86.9731,-306.577
0,8.80952,14.1463,3708.35,1015.04,525.123
0,9.28571,14.1463,1089.57,1068.51,-260.812
0,9.7619,14.1463,-1457.47,-1170.69,470.022
0.238095,10,14.1463,-1457.47,-1170.69,-470.022
0.714286,10,14.1463,1089.57,1068.51,260.812
1.19048,10,14.1463,3708.35,1015.04,-525.123
1.66667,10,14.1463,2527.7,-86.9731,306.577
2.14286,10,14.1463,2415.84,1338.18,501
2.61905,10,14.1463,2464.65,-718.668,-594.378
3.09524,10,14.1463,3829.43,2127.79,289.973
3.57143,10,14.1463,1949.7,-566.202,-413.084
4.04762,10,14.1463,3633.37,645.936,43.623
4.52381,10,14.1463,4158.34,2232.01,528.673
5,10,14.1463,382.796,-1965.52,-2.51623e-09
5.47619,10,14.1463,4158.34,2232.01,-528.673
5.95238,10,14.1463,3633.37,645.936,-43.623
6.42857,10,14.1463,1949.7,-566.202,413.084
6.90476,10,14.1463,3829.43,2127.79,-289.973
7.38095,10,14.1463,2464.65,-718.668,594.378
7.85714,10,14.1463,2415.84,1338.18,-501
8.33333,10,14.1463,2527.7,-86.9731,-306.577
8.80952,10,14.1463,3708.35,1015.04,525.123
9.28571,10,14.1463,1089.57,1068.51,-260.812
9.7619,10,14.1463,-1457.47,-1170.69,470.022
10,9.7619,14.1463,-1457.47,-1170.69,-470.022
10,9.28571,14.1463,1089.57,1068.51,260.812
10,8.80952,14.1463,3708.35,1015.04,-525.123
10,8.33333,14.1463,2527.7,-86.9731,306.577
10,7.85714,14.1463,2415.84,1338.18,501
10,7.38095,14.1463,2464.65,-718.668,-594.378
10,6.90476,14.1463,3829.43,2127.79,289.973
10,6.42857,14.1463,1949.7,-566.202,-413.084
10,5.95238,14.1463,3633.37,645.936,43.623
10,5.47619,14.1463,4158.34,2232.01,528.673
10,5,14.1463,382.796,-1965.52,-3.25986e-09
10,4.52381,14.1463,4158.34,2232.01,-528.673
10,4.04762,14.1463,3633.37,645.936,-43.623
10,3.57143,14.1463,1949.7,-566.202,413.084
10,3.09524,14.1463,3829.43,2127.79,-289.973
10,2.61905,14.1463,2464.65,-718.668,594.378
10,2.14286,14.1463,2415.84,1338.18,-501
10,1.66667,14.1463,2527.7,-86.9731,-306.577
10,1.19048,14.1463,3708.35,1015.04,525.123
10,0.714286,14.1463,1089.57,1068.51,-260.812
10,0.238095,14.1463,-1457.47,-1170.69,470.022
9.7619,0,14.1463,-1457.47,-1170.69,-470.022
9.28571,0,14.1463,1089.57,1068.51,260.812
8.80952,0,14.1463,3708.35,1015.04,-525.123
8.33333,0,14.1463,2527.7,-86.9731,306.577
7.85714,0,14.1463,2415.84,1338.18,501
7.38095,0,14.1463,2464.65,-718.668,-594.378
6.90476,0,14.1463,3829.43,2127.79,289.973
6.42857,0,14.1463,1949.7,-566.202,-413.084
5.95238,0,14.1463,3633.37,645.936,43.623
5.47619,0,14.1463,4158.34,2232.01,528.673
5,0,14.1463,382.796,-1965.52,-3.14697e-09
4.52381,0,14.1463,4158.34,2232.01,-528.673
4.04762,0,14.1463,3633.37,645.936,-43.623
3.57143,0,14.1463,1949.7,-566.202,413.084
3.09524,0,14.1463,3829.43,2127.79,-289.973
2.61905,0,14.1463,2464.65,-718.668,594.378
2.14286,0,14.1463,2415.84,1338.18,-501
1.66667,0,14.1463,2527.7,-86.9731,-306.577
1.19048,0,14.1463,3708.35,1015.04,525.123
0.714286,0,14.1463,1089.57,1068.51,-260.812
0.238095,0,14.1463,-1457.47,-1170.69,470.022
0,0.238095,14.6341,1208.76,-169.131,-461.893
0,0.714286,14.6341,711.979,1976.8,1311.53
0,1.19048,14.6341,-2416.94,-3694.1,-394.031
0,1.66667,14.6341,128.023,3508.48,26.238
0,2.14286,14.6341,-1745.34,-3302.03,-332.158
0,2.61905,14.6341,-1387.91,1763.77,52.8291
0,3.09524,14.6341,-1858.35,-1409.65,638.917
0,3.57143,14.6341,-632.615,-363.829,-844.347
0,4.04762,14.6341,-971.854,1586.57,1268.09
0,4.52381,14.6341,-2659.89,-3593.54,-1398.66
0,5,14.6341,103.776,3564.42,1.80489e-09
0,5.47619,14.6341,-2659.89,-3593.54,1398.66
0,5.95238,14.6341,-971.854,1586.57,-1268.09
0,6.42857,14.6341,-632.615,-363.829,844.347
0,6.90476,14.6341,-1858.35,-1409.65,-638.917
0,7.38095,14.6341,-1387.91,1763.77,-52.8291
0,7.85714,14.6341,-1745.34,-3302.03,332.158
0,8.33333,14.6341,128.023,3508.48,-26.238
0,8.80952,14.6341,-2416.94,-3694.1,394.031
0,9.28571,14.6341,711.979,1976.8,-1311.53
0,9.7619,14.6341,1208.76,-169.131,461.893
0.238095,10,14.6341,1208.76,-169.131,-461.893
0.714286,10,14.6341,711.979,1976.8,1311.53
1.19048,10,14.6341,-2416.94,-3694.1,-394.031
1.66667,10,14.6341,128.023,3508.48,26.238
2.14286,10,14.6341,-1745.34,-3302.03,-332.158
2.61905,10,14.6341,-1387.91,1763.77,52.8291
3.09524,10,14.6341,-1858.35,-1409.65,638.917
3.57143,10,14.6341,-632.615,-363.829,-844.347
4.04762,10,14.6341,-971.854,1586.57,1268.09
4.52381,10,14.6341,-2659.89,-3593.54,-1398.66
5,10,14.6341,103.776,3564.42,2.82148e-09
